Home,Away,OffensivePossession,Outcome,ShotType,PrimaryPlayer,PrimaryPlayType,PrimaryDirection,PrimaryAction,SecondaryPlayer,SecondaryPlayType,SecondaryDirection,SecondaryAction,OffensiveConference,DefensiveConference,PlayNumber,ShotLevel,Year
VC,SNP,SUNY New Paltz Hawks,3pMa,No Dribble Jumper,Ethan St. Lucia,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,1,4.0,2025
VC,SNP,Vassar Brewers,2pmi,To Basket,Avery Lee,PNR,Left,Off,Nathan Denham,P&R Roll Man,N/A,Roll,Liberty League,SUNYAC,2,1.0,2025
VC,SNP,SUNY New Paltz Hawks,3pmi,No Dribble Jumper,Ethan St. Lucia,Hand Offs,Top,Dribble,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,3,4.0,2025
VC,SNP,Vassar Brewers,2pMa,To Basket,Shea Fitzgerald,Hand Offs,Right,Dribble,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,4,1.0,2025
VC,SNP,SUNY New Paltz Hawks,2pMa,To Basket,Sean St Lucia,PNR,Right,Off,Lucas Seyoum,Cuts,N/A,Basket,Liberty League,SUNYAC,5,1.0,2025
VC,SNP,Vassar Brewers,3pmi,No Dribble Jumper,Kreekor Karageuzian,PNR,Right,Off,Avery Lee,Spot Ups,N/A,Shot,Liberty League,SUNYAC,6,4.0,2025
VC,SNP,SUNY New Paltz Hawks,2pmi,To Basket,A.J. Knight,PNR,High,Away,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,7,1.0,2025
VC,SNP,Vassar Brewers,Foul,To Basket,Avery Lee,PNR,High,Off,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,8,1.0,2025
VC,SNP,SUNY New Paltz Hawks,3pmi,Dribble Jumper,Ethan St. Lucia,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,12,4.0,2025
VC,SNP,Vassar Brewers,3pMa,No Dribble Jumper,Kreekor Karageuzian,PNR,Right,Away,Shea Fitzgerald,Spot Ups,N/A,Shot,Liberty League,SUNYAC,13,4.0,2025
VC,SNP,SUNY New Paltz Hawks,2pmi,To Basket,Ethan St. Lucia,Cuts,N/A,Flash,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,14,1.0,2025
VC,SNP,Vassar Brewers,3pmi,No Dribble Jumper,Shea Fitzgerald,Hand Offs,Left,Dribble,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,15,4.0,2025
