Home,Away,OffensivePossession,Outcome,ShotType,PrimaryPlayer,PrimaryPlayType,PrimaryDirection,PrimaryAction,SecondaryPlayer,SecondaryPlayType,SecondaryDirection,SecondaryAction,OffensiveConference,DefensiveConference,PlayNumber,ShotLevel,Year
SLC,Bar,Sarah Lawrence College Gryphons,Turnover,To Basket,Chris Dougherty,Cuts,N/A,Flash,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,1,1.0,2025
SLC,Bar,Bard College,2pMa,To Basket,Azriel Almodovar,Transition,N/A,Leak Outs,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,2,1.0,2025
SLC,Bar,Sarah Lawrence College Gryphons,Foul,Dribble Jumper,Lemar Fulmore,PNR,Left,Off,Eamon Kelly,Spot Ups,Left,Drive,UNKNOWN,Liberty League,3,2.0,2025
SLC,Bar,Bard College,Turnover,N/A,Laz Panagiotounis,Misc,N/A,N/A,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,6,1.0,2025
SLC,Bar,Sarah Lawrence College Gryphons,2pmi,Dribble Jumper,Andrew Kim,PNR,High,Off,Chris Dougherty,P&R Roll Man,Right,Pop,UNKNOWN,Liberty League,7,3.0,2025
SLC,Bar,Bard College,3pmi,No Dribble Jumper,Laz Panagiotounis,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,8,4.0,2025
SLC,Bar,Sarah Lawrence College Gryphons,2pmi,To Basket,Lemar Fulmore,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,9,1.0,2025
SLC,Bar,Bard College,3pmi,No Dribble Jumper,Laz Panagiotounis,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,10,4.0,2025
SLC,Bar,Sarah Lawrence College Gryphons,2pmi,To Basket,Andrew Kim,Hand Offs,Top,Dribble,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,11,1.0,2025
SLC,Bar,Bard College,3pmi,No Dribble Jumper,Azriel Almodovar,Post,Left,Left Shoulder,Laz Panagiotounis,Spot Ups,N/A,Shot,UNKNOWN,Liberty League,12,4.0,2025
SLC,Bar,Sarah Lawrence College Gryphons,3pmi,No Dribble Jumper,Braden Burman,Iso,Right,N/A,Chris Dougherty,Spot Ups,N/A,Shot,UNKNOWN,Liberty League,13,4.0,2025
SLC,Bar,Bard College,2pmi,To Basket,Sean Wilcox,PNR,High,Off,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,14,1.0,2025
SLC,Bar,Sarah Lawrence College Gryphons,2pMa,To Basket,Lemar Fulmore,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,15,1.0,2025
SLC,Bar,Bard College,3pmi,No Dribble Jumper,Laz Panagiotounis,PNR,High,Off,Rowan Heinze,P&R Roll Man,N/A,Pop,UNKNOWN,Liberty League,16,4.0,2025
SLC,Bar,Sarah Lawrence College Gryphons,2pmi,To Basket,Chris Dougherty,Transition,N/A,Right Wing,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,17,1.0,2025
SLC,Bar,Bard College,2pmi,Dribble Jumper,Laz Panagiotounis,PNR,Left,Off,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,19,3.0,2025
SLC,Bar,Sarah Lawrence College Gryphons,3pmi,No Dribble Jumper,Lemar Fulmore,PNR,Left,Off,Eamon Kelly,Spot Ups,N/A,Shot,UNKNOWN,Liberty League,20,4.0,2025
SLC,Bar,Bard College,2pmi,To Basket,Rowan Heinze,Iso,Top,N/A,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,21,1.0,2025
SLC,Bar,Bard College,Turnover,N/A,Lucas Tovar,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,22,1.0,2025
SLC,Bar,Sarah Lawrence College Gryphons,Turnover,N/A,John Kairouz,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,23,1.0,2025
SLC,Bar,Bard College,Foul,To Basket,Laz Panagiotounis,Iso,Top,N/A,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,24,1.0,2025
SLC,Bar,Sarah Lawrence College Gryphons,3pmi,No Dribble Jumper,Eamon Kelly,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,27,4.0,2025
SLC,Bar,Sarah Lawrence College Gryphons,Turnover,N/A,Dean Furlong,N/A,N/A,N/A,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,28,1.0,2025
SLC,Bar,Bard College,2pMa,To Basket,Laz Panagiotounis,Off Screens,Left,Straight,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,30,1.0,2025
SLC,Bar,Sarah Lawrence College Gryphons,3pmi,No Dribble Jumper,Lemar Fulmore,PNR,High,Off,Dean Furlong,P&R Roll Man,N/A,Slips,UNKNOWN,Liberty League,31,4.0,2025
SLC,Bar,Bard College,Foul,To Basket,Laz Panagiotounis,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,32,1.0,2025
SLC,Bar,Sarah Lawrence College Gryphons,2pMa,Dribble Jumper,Andrew Kim,PNR,Right,Off,Eamon Kelly,P&R Roll Man,Right,Pop,UNKNOWN,Liberty League,35,3.0,2025
SLC,Bar,Bard College,3pmi,No Dribble Jumper,Sean Wilcox,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,36,4.0,2025
SLC,Bar,Sarah Lawrence College Gryphons,Turnover,N/A,Andrew Kim,Hand Offs,Top,Dribble,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,37,1.0,2025
SLC,Bar,Bard College,3pMa,No Dribble Jumper,Laz Panagiotounis,PNR,High,Away,Sean Wilcox,Spot Ups,N/A,Shot,UNKNOWN,Liberty League,38,4.0,2025
SLC,Bar,Sarah Lawrence College Gryphons,3pmi,No Dribble Jumper,Andrew Kim,PNR,Right,Off,John Kairouz,P&R Roll Man,N/A,Pop,UNKNOWN,Liberty League,39,4.0,2025
SLC,Bar,Bard College,2pmi,To Basket,Sean Wilcox,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,40,1.0,2025
SLC,Bar,Bard College,2pMa,To Basket,Sean Wilcox,N/A,N/A,N/A,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,41,1.0,2025
SLC,Bar,Sarah Lawrence College Gryphons,3pmi,No Dribble Jumper,John Kairouz,Iso,Top,N/A,Anthony Aruffo,Spot Ups,N/A,Shot,UNKNOWN,Liberty League,42,4.0,2025
SLC,Bar,Sarah Lawrence College Gryphons,Turnover,To Basket,John Kairouz,Cuts,N/A,Flash,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,44,1.0,2025
SLC,Bar,Bard College,Turnover,N/A,Laz Panagiotounis,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,45,1.0,2025
SLC,Bar,Sarah Lawrence College Gryphons,Turnover,N/A,Dean Furlong,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,46,1.0,2025
SLC,Bar,Bard College,3pmi,No Dribble Jumper,Azriel Almodovar,PNR,Right,Off,Max Frei,Spot Ups,N/A,Shot,UNKNOWN,Liberty League,47,4.0,2025
SLC,Bar,Sarah Lawrence College Gryphons,2pmi,To Basket,Andrew Kim,PNR,Right,Off,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,48,1.0,2025
SLC,Bar,Bard College,3pMa,No Dribble Jumper,Azriel Almodovar,Hand Offs,Left,Dribble,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,49,4.0,2025
SLC,Bar,Sarah Lawrence College Gryphons,2pmi,To Basket,Chris Dougherty,Cuts,N/A,Flash,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,51,1.0,2025
SLC,Bar,Sarah Lawrence College Gryphons,3pmi,No Dribble Jumper,Kyle Jefferson,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,53,4.0,2025
SLC,Bar,Sarah Lawrence College Gryphons,Foul,To Basket,Lemar Fulmore,Cuts,N/A,Basket,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,55,1.0,2025
SLC,Bar,Bard College,Turnover,N/A,Azriel Almodovar,Iso,Top,N/A,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,58,1.0,2025
SLC,Bar,Sarah Lawrence College Gryphons,Turnover,N/A,Kyle Jefferson,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,59,1.0,2025
SLC,Bar,Bard College,3pMa,No Dribble Jumper,Joshua Bayne,Transition,N/A,Right Wing,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,60,4.0,2025
SLC,Bar,Sarah Lawrence College Gryphons,3pMa,No Dribble Jumper,Lemar Fulmore,Off Screens,Left,Flare,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,61,4.0,2025
SLC,Bar,Bard College,Turnover,N/A,Joshua Bayne,PNR,High,Off,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,62,1.0,2025
SLC,Bar,Sarah Lawrence College Gryphons,3pMa,No Dribble Jumper,Aiden Morel,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,63,4.0,2025
SLC,Bar,Bard College,Turnover,N/A,Rowan Heinze,Misc,N/A,N/A,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,64,1.0,2025
SLC,Bar,Sarah Lawrence College Gryphons,2pmi,To Basket,Lemar Fulmore,PNR,High,Off,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,65,1.0,2025
SLC,Bar,Bard College,3pmi,No Dribble Jumper,Ahmad Rauf,Transition,N/A,Trailer,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,66,4.0,2025
SLC,Bar,Sarah Lawrence College Gryphons,Turnover,N/A,Andrew Kim,Off Screens,Right,Flare,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,67,1.0,2025
SLC,Bar,Bard College,2pmi,To Basket,Laz Panagiotounis,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,69,1.0,2025
SLC,Bar,Sarah Lawrence College Gryphons,3pMa,No Dribble Jumper,Eamon Kelly,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,70,4.0,2025
SLC,Bar,Bard College,2pMa,To Basket,Azriel Almodovar,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,71,1.0,2025
SLC,Bar,Sarah Lawrence College Gryphons,3pmi,No Dribble Jumper,Aiden Morel,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,72,4.0,2025
SLC,Bar,Bard College,3pmi,No Dribble Jumper,Ahmad Rauf,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,73,4.0,2025
SLC,Bar,Bard College,Turnover,N/A,Sean Wilcox,N/A,N/A,N/A,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,74,1.0,2025
SLC,Bar,Sarah Lawrence College Gryphons,2pMa,To Basket,Lemar Fulmore,PNR,High,Away,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,75,1.0,2025
SLC,Bar,Bard College,2pmi,To Basket,Rowan Heinze,Post,Left,Right Shoulder,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,76,1.0,2025
SLC,Bar,Sarah Lawrence College Gryphons,3pmi,No Dribble Jumper,Andrew Kim,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,77,4.0,2025
SLC,Bar,Sarah Lawrence College Gryphons,3pMa,No Dribble Jumper,Eamon Kelly,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,79,4.0,2025
SLC,Bar,Bard College,Turnover,N/A,Azriel Almodovar,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,80,1.0,2025
SLC,Bar,Sarah Lawrence College Gryphons,3pMa,No Dribble Jumper,Eamon Kelly,Hand Offs,Left,Dribble,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,81,4.0,2025
SLC,Bar,Bard College,2pMa,To Basket,Laz Panagiotounis,PNR,High,Off,Sean Wilcox,Cuts,N/A,Basket,UNKNOWN,Liberty League,82,1.0,2025
SLC,Bar,Sarah Lawrence College Gryphons,2pMa,Dribble Jumper,Eamon Kelly,PNR,High,Off,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,83,2.0,2025
SLC,Bar,Bard College,Foul,To Basket,Sean Wilcox,Cuts,N/A,Basket,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,84,1.0,2025
SLC,Bar,Sarah Lawrence College Gryphons,2pMa,To Basket,Braden Burman,Cuts,N/A,Basket,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,87,1.0,2025
SLC,Bar,Bard College,Foul,N/A,Jalen Umstead,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,89,1.0,2025
SLC,Bar,Sarah Lawrence College Gryphons,3pMa,Dribble Jumper,Andrew Kim,PNR,High,Off,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,92,4.0,2025
SLC,Bar,Bard College,3pmi,No Dribble Jumper,Laz Panagiotounis,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,94,4.0,2025
SLC,Bar,Bard College,3pmi,Dribble Jumper,Azriel Almodovar,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,95,4.0,2025
SLC,Bar,Sarah Lawrence College Gryphons,2pmi,Dribble Jumper,Braden Burman,Hand Offs,Left,Dribble,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,96,3.0,2025
SLC,Bar,Sarah Lawrence College Gryphons,2pmi,N/A,Braden Burman,N/A,N/A,N/A,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,97,1.0,2025
SLC,Bar,Sarah Lawrence College Gryphons,2pmi,Dribble Jumper,Eamon Kelly,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,99,3.0,2025
SLC,Bar,,Foul,N/A,Sean Wilcox,Misc,N/A,N/A,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,100,1.0,2025
SLC,Bar,Sarah Lawrence College Gryphons,3pMa,Dribble Jumper,Andrew Kim,PNR,Left,Off,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,103,4.0,2025
SLC,Bar,Bard College,Turnover,N/A,Laz Panagiotounis,PNR,High,Off,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,104,1.0,2025
SLC,Bar,Sarah Lawrence College Gryphons,2pmi,To Basket,Lemar Fulmore,Hand Offs,Top,Stationary,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,105,1.0,2025
SLC,Bar,Bard College,2pMa,To Basket,Rowan Heinze,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,106,1.0,2025
SLC,Bar,Sarah Lawrence College Gryphons,3pmi,Dribble Jumper,Lemar Fulmore,Misc,N/A,N/A,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,107,4.0,2025
SLC,Bar,Sarah Lawrence College Gryphons,Turnover,N/A,Andrew Kim,Misc,N/A,N/A,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,108,1.0,2025
SLC,Bar,Bard College,2pmi,To Basket,Sean Wilcox,Transition,N/A,First Middle,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,109,1.0,2025
SLC,Bar,Bard College,3pMa,No Dribble Jumper,Sean Wilcox,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,UNKNOWN,Liberty League,111,4.0,2025
