Home,Away,OffensivePossession,Outcome,ShotType,PrimaryPlayer,PrimaryPlayType,PrimaryDirection,PrimaryAction,SecondaryPlayer,SecondaryPlayType,SecondaryDirection,SecondaryAction,OffensiveConference,DefensiveConference,PlayNumber,ShotLevel,Year
UNY,SLC,Union (NY) Chargers,2pMa,Dribble Jumper,Jack Plesser,PNR,High,Off,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,1,2.0,2025
UNY,SLC,Sarah Lawrence College Gryphons,3pMa,No Dribble Jumper,Eamon Kelly,PNR,Right,Off,John Kairouz,P&R Roll Man,N/A,Pop,Liberty League,UNKNOWN,2,4.0,2025
UNY,SLC,Union (NY) Chargers,2pmi,To Basket,Jack Plesser,Iso,Right,N/A,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,4,1.0,2025
UNY,SLC,Union (NY) Chargers,2pmi,To Basket,Jack Plesser,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,5,1.0,2025
UNY,SLC,Sarah Lawrence College Gryphons,2pMa,To Basket,Braden Burman,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,6,1.0,2025
UNY,SLC,Union (NY) Chargers,Turnover,N/A,Jack Plesser,Off Screens,Right,Straight,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,7,1.0,2025
UNY,SLC,Sarah Lawrence College Gryphons,3pmi,Dribble Jumper,Andrew Kim,PNR,High,Off,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,8,4.0,2025
UNY,SLC,Union (NY) Chargers,3pMa,No Dribble Jumper,Christian Dufort,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,9,4.0,2025
UNY,SLC,Sarah Lawrence College Gryphons,2pMa,To Basket,Lemar Fulmore,PNR,High,Off,John Kairouz,P&R Roll Man,N/A,Roll,Liberty League,UNKNOWN,10,1.0,2025
UNY,SLC,Union (NY) Chargers,3pMa,No Dribble Jumper,Brendan Reid,Off Screens,Right,Straight,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,11,4.0,2025
UNY,SLC,Sarah Lawrence College Gryphons,2pmi,N/A,John Kairouz,Post,Right,Right Shoulder,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,12,1.0,2025
UNY,SLC,Union (NY) Chargers,3pmi,Dribble Jumper,Tanner Tedesco,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,14,4.0,2025
UNY,SLC,Sarah Lawrence College Gryphons,2pMa,Dribble Jumper,Dean Furlong,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,15,2.0,2025
UNY,SLC,Union (NY) Chargers,2pmi,To Basket,Jack Plesser,Cuts,N/A,Basket,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,16,1.0,2025
UNY,SLC,Sarah Lawrence College Gryphons,Turnover,N/A,John Kairouz,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,17,1.0,2025
UNY,SLC,Union (NY) Chargers,Foul,To Basket,Jaden Jauregui,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,18,1.0,2025
UNY,SLC,Sarah Lawrence College Gryphons,Turnover,N/A,Andrew Kim,PNR,Right,Off,Kyle Jefferson,Spot Ups,N/A,N/A,Liberty League,UNKNOWN,21,1.0,2025
UNY,SLC,Union (NY) Chargers,2pMa,To Basket,Tanner Tedesco,PNR,High,Off,Jack Plesser,P&R Roll Man,N/A,Roll,Liberty League,UNKNOWN,22,1.0,2025
UNY,SLC,Sarah Lawrence College Gryphons,Turnover,N/A,Chris Dougherty,Iso,Top,N/A,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,23,1.0,2025
UNY,SLC,Union (NY) Chargers,2pmi,To Basket,Jack Plesser,Post,Left,Left Shoulder,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,24,1.0,2025
UNY,SLC,Sarah Lawrence College Gryphons,3pMa,Dribble Jumper,Andrew Kim,PNR,High,Off,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,25,4.0,2025
UNY,SLC,Union (NY) Chargers,2pmi,Dribble Jumper,Tanner Tedesco,Hand Offs,Right,Dribble,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,26,2.0,2025
UNY,SLC,Sarah Lawrence College Gryphons,3pMa,No Dribble Jumper,Thomas Matonti,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,27,4.0,2025
UNY,SLC,Union (NY) Chargers,2pmi,To Basket,Jack Plesser,Post,Left,Dribble,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,30,1.0,2025
UNY,SLC,Sarah Lawrence College Gryphons,Turnover,N/A,Chris Dougherty,Post,Left,N/A,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,31,1.0,2025
UNY,SLC,Union (NY) Chargers,2pmi,To Basket,Christian Dufort,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,32,1.0,2025
UNY,SLC,Union (NY) Chargers,2pmi,To Basket,Aren Cummings,Cuts,N/A,Basket,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,34,1.0,2025
UNY,SLC,Sarah Lawrence College Gryphons,3pmi,No Dribble Jumper,Braden Burman,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,35,4.0,2025
UNY,SLC,Sarah Lawrence College Gryphons,2pMa,N/A,Braden Burman,Post,Left,Right Shoulder,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,37,1.0,2025
UNY,SLC,Union (NY) Chargers,Turnover,N/A,Matthew Garside,Transition,N/A,Right Wing,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,38,1.0,2025
UNY,SLC,Sarah Lawrence College Gryphons,3pMa,No Dribble Jumper,Eamon Kelly,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,39,4.0,2025
UNY,SLC,Union (NY) Chargers,3pMa,No Dribble Jumper,Matthew Garside,Off Screens,Left,Straight,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,40,4.0,2025
UNY,SLC,Sarah Lawrence College Gryphons,3pmi,No Dribble Jumper,Eamon Kelly,Off Screens,Left,Flare,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,41,4.0,2025
UNY,SLC,Union (NY) Chargers,3pMa,No Dribble Jumper,Matthew Garside,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,42,4.0,2025
UNY,SLC,Sarah Lawrence College Gryphons,2pmi,To Basket,Braden Burman,Cuts,N/A,Flash,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,43,1.0,2025
UNY,SLC,Sarah Lawrence College Gryphons,Turnover,N/A,Andrew Kim,PNR,Right,Off,Thomas Matonti,Spot Ups,Right,Drive,Liberty League,UNKNOWN,44,1.0,2025
UNY,SLC,Union (NY) Chargers,Foul,To Basket,Aren Cummings,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,45,1.0,2025
UNY,SLC,Sarah Lawrence College Gryphons,3pMa,No Dribble Jumper,Eamon Kelly,PNR,Left,Off,Braden Burman,P&R Roll Man,N/A,Pop,Liberty League,UNKNOWN,48,4.0,2025
UNY,SLC,Union (NY) Chargers,3pMa,No Dribble Jumper,Neil Daterao,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,49,4.0,2025
UNY,SLC,Sarah Lawrence College Gryphons,3pmi,No Dribble Jumper,Aiden Morel,Off Screens,Right,Straight,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,50,4.0,2025
UNY,SLC,Union (NY) Chargers,3pmi,No Dribble Jumper,Neil Daterao,Transition,N/A,Right Wing,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,51,4.0,2025
UNY,SLC,Sarah Lawrence College Gryphons,And1,To Basket,Lemar Fulmore,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,52,1.0,2025
UNY,SLC,Union (NY) Chargers,2pmi,To Basket,Matthew Garside,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,54,1.0,2025
UNY,SLC,Sarah Lawrence College Gryphons,3pmi,No Dribble Jumper,Braden Burman,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,55,4.0,2025
UNY,SLC,Union (NY) Chargers,2pmi,To Basket,Aren Cummings,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,56,1.0,2025
UNY,SLC,Union (NY) Chargers,Turnover,N/A,Brendan Reid,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,57,1.0,2025
UNY,SLC,Sarah Lawrence College Gryphons,2pmi,Dribble Jumper,Braden Burman,Off Screens,Right,Curl,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,58,2.0,2025
UNY,SLC,Union (NY) Chargers,Turnover,N/A,Matthew Garside,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,59,1.0,2025
