Home,Away,OffensivePossession,Outcome,ShotType,PrimaryPlayer,PrimaryPlayType,PrimaryDirection,PrimaryAction,SecondaryPlayer,SecondaryPlayType,SecondaryDirection,SecondaryAction,OffensiveConference,DefensiveConference,PlayNumber,ShotLevel,Year
CU,SUN,Clarkson University Golden Knights,2pmi,To Basket,Lorenzo Rappa,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,1,1.0,2025
CU,SUN,Clarkson University Golden Knights,2pMa,To Basket,Lorenzo Rappa,Cuts,N/A,Flash,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,3,1.0,2025
CU,SUN,SUNY Potsdam Bears,2pmi,To Basket,Walter Defreitas,Cuts,N/A,Basket,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,4,1.0,2025
CU,SUN,Clarkson University Golden Knights,2pMa,To Basket,Steve DeRegis,Hand Offs,Right,Dribble,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,5,1.0,2025
CU,SUN,SUNY Potsdam Bears,2pmi,To Basket,Mohammad Sylla,Iso,Right,N/A,Mike Hancock,Cuts,N/A,Basket,Liberty League,SUNYAC,6,1.0,2025
CU,SUN,Clarkson University Golden Knights,2pmi,To Basket,Braeden Burns,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,7,1.0,2025
CU,SUN,SUNY Potsdam Bears,2pMa,No Dribble Jumper,Parker Kelly,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,8,3.0,2025
CU,SUN,Clarkson University Golden Knights,Foul,No Dribble Jumper,Steve DeRegis,Hand Offs,Right,Dribble,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,9,4.0,2025
CU,SUN,SUNY Potsdam Bears,3pMa,Dribble Jumper,Parker Kelly,PNR,High,Off,Mohammad Sylla,P&R Roll Man,Left,Pop,Liberty League,SUNYAC,13,4.0,2025
CU,SUN,Clarkson University Golden Knights,3pmi,No Dribble Jumper,Ben Rappa,Off Screens,Right,Flare,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,14,4.0,2025
CU,SUN,SUNY Potsdam Bears,Turnover,To Basket,Mike Hancock,Cuts,N/A,Basket,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,15,1.0,2025
CU,SUN,Clarkson University Golden Knights,2pmi,To Basket,Finn Cork,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,18,1.0,2025
CU,SUN,SUNY Potsdam Bears,3pmi,No Dribble Jumper,Walter Defreitas,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,19,4.0,2025
CU,SUN,Clarkson University Golden Knights,Turnover,N/A,Finn Cork,Misc,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,20,1.0,2025
CU,SUN,SUNY Potsdam Bears,2pMa,Dribble Jumper,Nicholas Cortez,Iso,Top,N/A,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,21,2.0,2025
CU,SUN,Clarkson University Golden Knights,2pmi,To Basket,Lorenzo Rappa,PNR,High,Off,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,22,1.0,2025
CU,SUN,SUNY Potsdam Bears,3pmi,No Dribble Jumper,Parker Kelly,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,24,4.0,2025
CU,SUN,Clarkson University Golden Knights,2pMa,Dribble Jumper,Braeden Burns,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A,Liberty League,SUNYAC,25,2.0,2025
